state,date,electricity_sales,average_temp,monthly_mean_from_1901_to_2000,month,month_sin,month_cos
New Jersey,2011-11-01,5243,52.4,48.6,11,-0.5000000000000003,0.8660254037844383
New York,2011-11-01,10724,46.4,42.2,11,-0.5000000000000003,0.8660254037844383
Pennsylvania,2011-11-01,11023,47.8,44.9,11,-0.5000000000000003,0.8660254037844383
Illinois,2011-11-01,10712,50.5,47.7,11,-0.5000000000000003,0.8660254037844383
Indiana,2011-11-01,7935,50.4,47.5,11,-0.5000000000000003,0.8660254037844383
Michigan,2011-11-01,8161,44.8,41.0,11,-0.5000000000000003,0.8660254037844383
Ohio,2011-11-01,11630,49.8,46.8,11,-0.5000000000000003,0.8660254037844383
Wisconsin,2011-11-01,5331,43.2,39.1,11,-0.5000000000000003,0.8660254037844383
Iowa,2011-11-01,3537,46.4,43.6,11,-0.5000000000000003,0.8660254037844383
Kansas,2011-11-01,2861,50.6,49.3,11,-0.5000000000000003,0.8660254037844383
Minnesota,2011-11-01,5388,41.4,36.5,11,-0.5000000000000003,0.8660254037844383
Missouri,2011-11-01,6007,52.3,50.3,11,-0.5000000000000003,0.8660254037844383
Nebraska,2011-11-01,2294,45.4,43.3,11,-0.5000000000000003,0.8660254037844383
North Dakota,2011-11-01,1189,39.4,35.2,11,-0.5000000000000003,0.8660254037844383
South Dakota,2011-11-01,897,42.8,39.7,11,-0.5000000000000003,0.8660254037844383
Delaware,2011-11-01,823,54.0,51.0,11,-0.5000000000000003,0.8660254037844383
Florida,2011-11-01,15852,68.4,68.2,11,-0.5000000000000003,0.8660254037844383
Georgia,2011-11-01,9304,58.9,59.2,11,-0.5000000000000003,0.8660254037844383
Maryland,2011-11-01,4559,52.7,50.3,11,-0.5000000000000003,0.8660254037844383
North Carolina,2011-11-01,9333,55.3,54.5,11,-0.5000000000000003,0.8660254037844383
South Carolina,2011-11-01,5678,58.2,58.2,11,-0.5000000000000003,0.8660254037844383
Virginia,2011-11-01,7932,52.4,50.8,11,-0.5000000000000003,0.8660254037844383
West Virginia,2011-11-01,2477,49.4,47.6,11,-0.5000000000000003,0.8660254037844383
Alabama,2011-11-01,6360,57.9,58.6,11,-0.5000000000000003,0.8660254037844383
Kentucky,2011-11-01,7036,52.8,51.2,11,-0.5000000000000003,0.8660254037844383
Mississippi,2011-11-01,3424,58.7,59.1,11,-0.5000000000000003,0.8660254037844383
Tennessee,2011-11-01,7130,53.9,53.1,11,-0.5000000000000003,0.8660254037844383
Arkansas,2011-11-01,3326,57.0,55.8,11,-0.5000000000000003,0.8660254037844383
Louisiana,2011-11-01,6139,62.6,62.4,11,-0.5000000000000003,0.8660254037844383
Oklahoma,2011-11-01,4150,55.9,55.0,11,-0.5000000000000003,0.8660254037844383
Texas,2011-11-01,25504,61.9,60.3,11,-0.5000000000000003,0.8660254037844383
Arizona,2011-11-01,4943,56.1,55.1,11,-0.5000000000000003,0.8660254037844383
Colorado,2011-11-01,4185,41.0,40.0,11,-0.5000000000000003,0.8660254037844383
Idaho,2011-11-01,1824,38.0,37.9,11,-0.5000000000000003,0.8660254037844383
Montana,2011-11-01,1121,38.0,36.4,11,-0.5000000000000003,0.8660254037844383
Nevada,2011-11-01,2411,45.0,44.8,11,-0.5000000000000003,0.8660254037844383
New Mexico,2011-11-01,1717,49.4,48.1,11,-0.5000000000000003,0.8660254037844383
Utah,2011-11-01,2283,43.0,42.4,11,-0.5000000000000003,0.8660254037844383
Wyoming,2011-11-01,1529,36.8,35.8,11,-0.5000000000000003,0.8660254037844383
California,2011-11-01,20439,54.8,54.5,11,-0.5000000000000003,0.8660254037844383
Oregon,2011-11-01,3913,43.0,42.9,11,-0.5000000000000003,0.8660254037844383
Washington,2011-11-01,7643,41.2,41.8,11,-0.5000000000000003,0.8660254037844383
Connecticut,2011-12-01,2386,41.4,34.7,12,-2.4492935982947064e-16,1.0
Maine,2011-12-01,975,32.4,25.5,12,-2.4492935982947064e-16,1.0
Massachusetts,2011-12-01,4564,40.6,33.7,12,-2.4492935982947064e-16,1.0
New Hampshire,2011-12-01,862,34.8,27.9,12,-2.4492935982947064e-16,1.0
Rhode Island,2011-12-01,643,43.4,36.2,12,-2.4492935982947064e-16,1.0
Vermont,2011-12-01,494,34.0,26.7,12,-2.4492935982947064e-16,1.0
New Jersey,2011-12-01,5869,44.7,38.1,12,-2.4492935982947064e-16,1.0
New York,2011-12-01,11467,37.4,30.4,12,-2.4492935982947064e-16,1.0
Pennsylvania,2011-12-01,12309,40.1,34.1,12,-2.4492935982947064e-16,1.0
Illinois,2011-12-01,11723,40.8,35.1,12,-2.4492935982947064e-16,1.0
Indiana,2011-12-01,8790,41.8,35.7,12,-2.4492935982947064e-16,1.0
Michigan,2011-12-01,8828,34.9,28.9,12,-2.4492935982947064e-16,1.0
Ohio,2011-12-01,12805,41.9,35.6,12,-2.4492935982947064e-16,1.0
Wisconsin,2011-12-01,5894,31.2,24.9,12,-2.4492935982947064e-16,1.0
Iowa,2011-12-01,4029,34.2,29.2,12,-2.4492935982947064e-16,1.0
Kansas,2011-12-01,3227,38.4,36.8,12,-2.4492935982947064e-16,1.0
Minnesota,2011-12-01,5821,27.8,20.4,12,-2.4492935982947064e-16,1.0
Missouri,2011-12-01,6915,42.4,38.3,12,-2.4492935982947064e-16,1.0
Nebraska,2011-12-01,2538,33.4,30.6,12,-2.4492935982947064e-16,1.0
North Dakota,2011-12-01,1314,26.8,19.6,12,-2.4492935982947064e-16,1.0
South Dakota,2011-12-01,1025,30.6,25.7,12,-2.4492935982947064e-16,1.0
Delaware,2011-12-01,885,47.1,40.9,12,-2.4492935982947064e-16,1.0
Florida,2011-12-01,16098,64.6,61.5,12,-2.4492935982947064e-16,1.0
Georgia,2011-12-01,10328,53.8,50.7,12,-2.4492935982947064e-16,1.0
Maryland,2011-12-01,5142,45.6,40.0,12,-2.4492935982947064e-16,1.0
North Carolina,2011-12-01,10273,49.6,45.3,12,-2.4492935982947064e-16,1.0
South Carolina,2011-12-01,6181,53.0,49.4,12,-2.4492935982947064e-16,1.0
Virginia,2011-12-01,9056,46.0,41.1,12,-2.4492935982947064e-16,1.0
West Virginia,2011-12-01,2734,42.6,37.6,12,-2.4492935982947064e-16,1.0
Alabama,2011-12-01,7008,52.3,50.0,12,-2.4492935982947064e-16,1.0
Kentucky,2011-12-01,7630,45.4,40.7,12,-2.4492935982947064e-16,1.0
Mississippi,2011-12-01,3749,52.0,50.3,12,-2.4492935982947064e-16,1.0
Tennessee,2011-12-01,7811,46.9,43.3,12,-2.4492935982947064e-16,1.0
Arkansas,2011-12-01,3620,48.4,45.7,12,-2.4492935982947064e-16,1.0
Louisiana,2011-12-01,6529,55.5,54.2,12,-2.4492935982947064e-16,1.0
Oklahoma,2011-12-01,4730,45.0,43.7,12,-2.4492935982947064e-16,1.0
Texas,2011-12-01,27727,51.5,50.8,12,-2.4492935982947064e-16,1.0
Arizona,2011-12-01,5735,44.6,45.3,12,-2.4492935982947064e-16,1.0
Colorado,2011-12-01,4528,29.6,29.3,12,-2.4492935982947064e-16,1.0
Idaho,2011-12-01,2032,27.6,27.7,12,-2.4492935982947064e-16,1.0
Montana,2011-12-01,1258,28.1,25.1,12,-2.4492935982947064e-16,1.0
Nevada,2011-12-01,2684,34.2,35.0,12,-2.4492935982947064e-16,1.0
New Mexico,2011-12-01,1999,37.4,38.2,12,-2.4492935982947064e-16,1.0
Utah,2011-12-01,2530,31.4,31.5,12,-2.4492935982947064e-16,1.0
Wyoming,2011-12-01,1609,24.9,24.8,12,-2.4492935982947064e-16,1.0
California,2011-12-01,21808,45.5,46.3,12,-2.4492935982947064e-16,1.0
Oregon,2011-12-01,4513,34.8,34.7,12,-2.4492935982947064e-16,1.0
Washington,2011-12-01,8852,33.2,33.7,12,-2.4492935982947064e-16,1.0
Connecticut,2012-01-01,2617,34.3,27.3,1,0.4999999999999999,0.8660254037844386
Maine,2012-01-01,1017,22.1,15.9,1,0.4999999999999999,0.8660254037844386
Massachusetts,2012-01-01,4815,33.1,26.1,1,0.4999999999999999,0.8660254037844386
New Hampshire,2012-01-01,967,26.0,19.4,1,0.4999999999999999,0.8660254037844386
Rhode Island,2012-01-01,632,36.2,29.0,1,0.4999999999999999,0.8660254037844386
Vermont,2012-01-01,511,24.6,17.7,1,0.4999999999999999,0.8660254037844386
New Jersey,2012-01-01,6286,38.0,31.3,1,0.4999999999999999,0.8660254037844386
New York,2012-01-01,11897,28.9,22.2,1,0.4999999999999999,0.8660254037844386
Pennsylvania,2012-01-01,13143,32.6,27.1,1,0.4999999999999999,0.8660254037844386
Illinois,2012-01-01,12249,33.9,27.4,1,0.4999999999999999,0.8660254037844386
Indiana,2012-01-01,9366,34.5,28.5,1,0.4999999999999999,0.8660254037844386
Michigan,2012-01-01,8886,27.5,20.7,1,0.4999999999999999,0.8660254037844386
Ohio,2012-01-01,13606,34.5,28.7,1,0.4999999999999999,0.8660254037844386
Wisconsin,2012-01-01,5912,23.2,15.3,1,0.4999999999999999,0.8660254037844386
Iowa,2012-01-01,3927,27.8,20.3,1,0.4999999999999999,0.8660254037844386
Kansas,2012-01-01,3257,34.6,30.1,1,0.4999999999999999,0.8660254037844386
Minnesota,2012-01-01,5931,20.6,9.8,1,0.4999999999999999,0.8660254037844386
Missouri,2012-01-01,7119,36.8,31.2,1,0.4999999999999999,0.8660254037844386
Nebraska,2012-01-01,2570,29.5,23.7,1,0.4999999999999999,0.8660254037844386
North Dakota,2012-01-01,1376,21.5,9.6,1,0.4999999999999999,0.8660254037844386
South Dakota,2012-01-01,1067,26.1,17.4,1,0.4999999999999999,0.8660254037844386
Delaware,2012-01-01,990,41.4,34.8,1,0.4999999999999999,0.8660254037844386
Florida,2012-01-01,16566,61.0,58.2,1,0.4999999999999999,0.8660254037844386
Georgia,2012-01-01,10883,50.6,46.6,1,0.4999999999999999,0.8660254037844386
Maryland,2012-01-01,5588,39.6,33.9,1,0.4999999999999999,0.8660254037844386
North Carolina,2012-01-01,11023,45.4,40.8,1,0.4999999999999999,0.8660254037844386
South Carolina,2012-01-01,6573,49.5,45.1,1,0.4999999999999999,0.8660254037844386
Virginia,2012-01-01,9717,40.8,35.9,1,0.4999999999999999,0.8660254037844386
West Virginia,2012-01-01,2994,36.7,31.8,1,0.4999999999999999,0.8660254037844386
Alabama,2012-01-01,7150,49.7,45.8,1,0.4999999999999999,0.8660254037844386
Kentucky,2012-01-01,8022,39.8,34.9,1,0.4999999999999999,0.8660254037844386
Mississippi,2012-01-01,3989,49.4,46.0,1,0.4999999999999999,0.8660254037844386
Tennessee,2012-01-01,8353,42.6,38.3,1,0.4999999999999999,0.8660254037844386
Arkansas,2012-01-01,3911,44.0,40.5,1,0.4999999999999999,0.8660254037844386
Louisiana,2012-01-01,6863,53.2,50.1,1,0.4999999999999999,0.8660254037844386
Oklahoma,2012-01-01,4693,41.3,37.8,1,0.4999999999999999,0.8660254037844386
Texas,2012-01-01,28330,48.2,46.1,1,0.4999999999999999,0.8660254037844386
Arizona,2012-01-01,5375,42.6,41.1,1,0.4999999999999999,0.8660254037844386
Colorado,2012-01-01,4416,26.9,24.5,1,0.4999999999999999,0.8660254037844386
Idaho,2012-01-01,2019,25.8,23.0,1,0.4999999999999999,0.8660254037844386
Montana,2012-01-01,1292,25.6,18.7,1,0.4999999999999999,0.8660254037844386
Nevada,2012-01-01,2580,33.0,30.6,1,0.4999999999999999,0.8660254037844386
New Mexico,2012-01-01,1875,35.0,34.0,1,0.4999999999999999,0.8660254037844386
Utah,2012-01-01,2421,28.9,26.2,1,0.4999999999999999,0.8660254037844386
Wyoming,2012-01-01,1570,23.0,19.5,1,0.4999999999999999,0.8660254037844386
California,2012-01-01,20888,44.6,42.6,1,0.4999999999999999,0.8660254037844386
Oregon,2012-01-01,4388,33.5,31.0,1,0.4999999999999999,0.8660254037844386
Washington,2012-01-01,8988,30.8,29.5,1,0.4999999999999999,0.8660254037844386
Connecticut,2012-02-01,2416,33.4,25.9,2,0.8660254037844385,0.5000000000000001
Maine,2012-02-01,916,19.8,14.1,2,0.8660254037844385,0.5000000000000001
Massachusetts,2012-02-01,4413,32.0,24.6,2,0.8660254037844385,0.5000000000000001
New Hampshire,2012-02-01,913,24.8,17.8,2,0.8660254037844385,0.5000000000000001
Rhode Island,2012-02-01,603,34.6,27.5,2,0.8660254037844385,0.5000000000000001
Vermont,2012-02-01,463,23.5,15.9,2,0.8660254037844385,0.5000000000000001
New Jersey,2012-02-01,5744,37.2,30.0,2,0.8660254037844385,0.5000000000000001
New York,2012-02-01,11322,28.0,20.3,2,0.8660254037844385,0.5000000000000001
Pennsylvania,2012-02-01,12268,32.2,26.0,2,0.8660254037844385,0.5000000000000001
Illinois,2012-02-01,11279,33.8,27.2,2,0.8660254037844385,0.5000000000000001
Indiana,2012-02-01,8483,33.9,28.0,2,0.8660254037844385,0.5000000000000001
Michigan,2012-02-01,8265,26.8,18.7,2,0.8660254037844385,0.5000000000000001
Ohio,2012-02-01,12556,33.6,27.9,2,0.8660254037844385,0.5000000000000001
Wisconsin,2012-02-01,5490,23.7,14.4,2,0.8660254037844385,0.5000000000000001
Iowa,2012-02-01,3759,28.0,20.2,2,0.8660254037844385,0.5000000000000001
Kansas,2012-02-01,2950,36.6,31.1,2,0.8660254037844385,0.5000000000000001
Minnesota,2012-02-01,5536,20.4,9.3,2,0.8660254037844385,0.5000000000000001
Missouri,2012-02-01,6530,38.1,31.6,2,0.8660254037844385,0.5000000000000001
Nebraska,2012-02-01,2457,29.8,24.4,2,0.8660254037844385,0.5000000000000001
North Dakota,2012-02-01,1320,20.5,9.1,2,0.8660254037844385,0.5000000000000001
South Dakota,2012-02-01,1021,25.6,17.5,2,0.8660254037844385,0.5000000000000001
Delaware,2012-02-01,918,40.2,33.8,2,0.8660254037844385,0.5000000000000001
Florida,2012-02-01,15480,61.8,58.6,2,0.8660254037844385,0.5000000000000001
Georgia,2012-02-01,9841,51.4,47.4,2,0.8660254037844385,0.5000000000000001
Maryland,2012-02-01,5062,39.0,33.2,2,0.8660254037844385,0.5000000000000001
North Carolina,2012-02-01,9997,44.8,40.9,2,0.8660254037844385,0.5000000000000001
South Carolina,2012-02-01,5935,49.4,45.7,2,0.8660254037844385,0.5000000000000001
Virginia,2012-02-01,8734,40.4,35.8,2,0.8660254037844385,0.5000000000000001
West Virginia,2012-02-01,2745,36.3,31.6,2,0.8660254037844385,0.5000000000000001
Alabama,2012-02-01,6587,51.1,46.6,2,0.8660254037844385,0.5000000000000001
Kentucky,2012-02-01,7466,40.0,35.1,2,0.8660254037844385,0.5000000000000001
Mississippi,2012-02-01,3681,51.5,46.7,2,0.8660254037844385,0.5000000000000001
Tennessee,2012-02-01,7864,43.4,38.6,2,0.8660254037844385,0.5000000000000001
Arkansas,2012-02-01,3665,45.9,41.2,2,0.8660254037844385,0.5000000000000001
Louisiana,2012-02-01,6315,55.6,50.8,2,0.8660254037844385,0.5000000000000001
Oklahoma,2012-02-01,4297,43.2,38.8,2,0.8660254037844385,0.5000000000000001
Texas,2012-02-01,25729,51.1,47.4,2,0.8660254037844385,0.5000000000000001
Arizona,2012-02-01,4952,45.4,42.6,2,0.8660254037844385,0.5000000000000001
Colorado,2012-02-01,4146,28.4,25.6,2,0.8660254037844385,0.5000000000000001
Idaho,2012-02-01,1819,27.4,24.2,2,0.8660254037844385,0.5000000000000001
Montana,2012-02-01,1250,25.0,19.0,2,0.8660254037844385,0.5000000000000001
Nevada,2012-02-01,2356,34.8,32.0,2,0.8660254037844385,0.5000000000000001
New Mexico,2012-02-01,1772,38.4,35.7,2,0.8660254037844385,0.5000000000000001
Utah,2012-02-01,2313,31.4,27.9,2,0.8660254037844385,0.5000000000000001
Wyoming,2012-02-01,1465,23.9,20.3,2,0.8660254037844385,0.5000000000000001
California,2012-02-01,19050,46.5,43.8,2,0.8660254037844385,0.5000000000000001
Oregon,2012-02-01,4014,34.5,32.2,2,0.8660254037844385,0.5000000000000001
Washington,2012-02-01,8637,32.6,30.7,2,0.8660254037844385,0.5000000000000001
Connecticut,2012-03-01,2356,40.4,30.9,3,1.0,6.123233995736766e-17
Maine,2012-03-01,927,27.8,20.4,3,1.0,6.123233995736766e-17
Massachusetts,2012-03-01,4389,38.8,29.6,3,1.0,6.123233995736766e-17
New Hampshire,2012-03-01,875,32.9,23.7,3,1.0,6.123233995736766e-17
Rhode Island,2012-03-01,602,40.6,32.0,3,1.0,6.123233995736766e-17
Vermont,2012-03-01,445,32.2,21.9,3,1.0,6.123233995736766e-17
New Jersey,2012-03-01,5609,44.4,35.0,3,1.0,6.123233995736766e-17
New York,2012-03-01,11054,36.6,25.7,3,1.0,6.123233995736766e-17
Pennsylvania,2012-03-01,11857,41.0,31.2,3,1.0,6.123233995736766e-17
Illinois,2012-03-01,10960,45.6,34.5,3,1.0,6.123233995736766e-17
Indiana,2012-03-01,8311,45.2,34.5,3,1.0,6.123233995736766e-17
Michigan,2012-03-01,8238,36.6,24.1,3,1.0,6.123233995736766e-17
Ohio,2012-03-01,11967,43.6,33.7,3,1.0,6.123233995736766e-17
Wisconsin,2012-03-01,5519,36.1,22.3,3,1.0,6.123233995736766e-17
Iowa,2012-03-01,3638,40.6,28.7,3,1.0,6.123233995736766e-17
Kansas,2012-03-01,2917,46.3,38.0,3,1.0,6.123233995736766e-17
Minnesota,2012-03-01,5508,32.1,18.7,3,1.0,6.123233995736766e-17
Missouri,2012-03-01,6144,49.0,38.7,3,1.0,6.123233995736766e-17
Nebraska,2012-03-01,2342,40.0,31.2,3,1.0,6.123233995736766e-17
North Dakota,2012-03-01,1232,30.8,18.3,3,1.0,6.123233995736766e-17
South Dakota,2012-03-01,979,36.4,25.4,3,1.0,6.123233995736766e-17
Delaware,2012-03-01,886,46.8,38.6,3,1.0,6.123233995736766e-17
Florida,2012-03-01,16484,67.3,61.7,3,1.0,6.123233995736766e-17
Georgia,2012-03-01,9820,58.8,52.0,3,1.0,6.123233995736766e-17
Maryland,2012-03-01,4708,46.6,38.1,3,1.0,6.123233995736766e-17
North Carolina,2012-03-01,9593,52.2,45.6,3,1.0,6.123233995736766e-17
South Carolina,2012-03-01,5868,56.9,50.3,3,1.0,6.123233995736766e-17
Virginia,2012-03-01,8086,48.5,40.7,3,1.0,6.123233995736766e-17
West Virginia,2012-03-01,2429,45.2,36.9,3,1.0,6.123233995736766e-17
Alabama,2012-03-01,6561,58.4,51.6,3,1.0,6.123233995736766e-17
Kentucky,2012-03-01,7298,49.6,40.9,3,1.0,6.123233995736766e-17
Mississippi,2012-03-01,3660,58.8,52.0,3,1.0,6.123233995736766e-17
Tennessee,2012-03-01,7326,52.2,44.3,3,1.0,6.123233995736766e-17
Arkansas,2012-03-01,3494,54.7,47.2,3,1.0,6.123233995736766e-17
Louisiana,2012-03-01,6284,61.8,55.8,3,1.0,6.123233995736766e-17
Oklahoma,2012-03-01,4233,51.7,45.3,3,1.0,6.123233995736766e-17
Texas,2012-03-01,26165,57.5,52.9,3,1.0,6.123233995736766e-17
Arizona,2012-03-01,5056,48.6,47.1,3,1.0,6.123233995736766e-17
Colorado,2012-03-01,4137,34.6,30.5,3,1.0,6.123233995736766e-17
Idaho,2012-03-01,1760,32.2,29.5,3,1.0,6.123233995736766e-17
Montana,2012-03-01,1153,32.2,25.4,3,1.0,6.123233995736766e-17
Nevada,2012-03-01,2524,38.5,36.8,3,1.0,6.123233995736766e-17
New Mexico,2012-03-01,1769,43.0,40.6,3,1.0,6.123233995736766e-17
Utah,2012-03-01,2225,37.2,33.9,3,1.0,6.123233995736766e-17
Wyoming,2012-03-01,1451,31.0,25.6,3,1.0,6.123233995736766e-17
California,2012-03-01,20178,47.6,47.0,3,1.0,6.123233995736766e-17
Oregon,2012-03-01,4160,36.4,36.2,3,1.0,6.123233995736766e-17
Washington,2012-03-01,8373,36.0,35.8,3,1.0,6.123233995736766e-17
Connecticut,2012-04-01,2128,47.8,40.8,4,0.8660254037844387,-0.4999999999999997
Maine,2012-04-01,854,38.2,32.0,4,0.8660254037844387,-0.4999999999999997
Massachusetts,2012-04-01,4116,46.4,39.4,4,0.8660254037844387,-0.4999999999999997
New Hampshire,2012-04-01,826,41.6,34.8,4,0.8660254037844387,-0.4999999999999997
Rhode Island,2012-04-01,566,47.8,40.9,4,0.8660254037844387,-0.4999999999999997
Vermont,2012-04-01,409,40.7,33.5,4,0.8660254037844387,-0.4999999999999997
New Jersey,2012-04-01,5358,51.2,44.3,4,0.8660254037844387,-0.4999999999999997
New York,2012-04-01,10469,43.6,36.7,4,0.8660254037844387,-0.4999999999999997
Pennsylvania,2012-04-01,10599,47.7,41.3,4,0.8660254037844387,-0.4999999999999997
Illinois,2012-04-01,10101,55.0,45.6,4,0.8660254037844387,-0.4999999999999997
Indiana,2012-04-01,7670,54.0,45.1,4,0.8660254037844387,-0.4999999999999997
Michigan,2012-04-01,7725,44.3,35.4,4,0.8660254037844387,-0.4999999999999997
Ohio,2012-04-01,11419,51.2,43.8,4,0.8660254037844387,-0.4999999999999997
Wisconsin,2012-04-01,5099,45.4,35.5,4,0.8660254037844387,-0.4999999999999997
Iowa,2012-04-01,3331,52.0,41.4,4,0.8660254037844387,-0.4999999999999997
Kansas,2012-04-01,2875,57.4,48.0,4,0.8660254037844387,-0.4999999999999997
Minnesota,2012-04-01,5063,43.6,33.3,4,0.8660254037844387,-0.4999999999999997
Missouri,2012-04-01,5711,58.6,49.1,4,0.8660254037844387,-0.4999999999999997
Nebraska,2012-04-01,2160,52.2,41.8,4,0.8660254037844387,-0.4999999999999997
North Dakota,2012-04-01,1084,43.2,33.0,4,0.8660254037844387,-0.4999999999999997
South Dakota,2012-04-01,890,48.6,37.8,4,0.8660254037844387,-0.4999999999999997
Delaware,2012-04-01,817,53.7,47.4,4,0.8660254037844387,-0.4999999999999997
Florida,2012-04-01,16693,70.8,66.7,4,0.8660254037844387,-0.4999999999999997
Georgia,2012-04-01,9560,65.2,59.2,4,0.8660254037844387,-0.4999999999999997
Maryland,2012-04-01,4369,53.4,47.3,4,0.8660254037844387,-0.4999999999999997
North Carolina,2012-04-01,9020,59.0,53.6,4,0.8660254037844387,-0.4999999999999997
South Carolina,2012-04-01,5727,63.7,57.9,4,0.8660254037844387,-0.4999999999999997
Virginia,2012-04-01,7609,55.4,49.3,4,0.8660254037844387,-0.4999999999999997
West Virginia,2012-04-01,2289,52.2,46.0,4,0.8660254037844387,-0.4999999999999997
Alabama,2012-04-01,6443,64.8,59.0,4,0.8660254037844387,-0.4999999999999997
Kentucky,2012-04-01,6863,57.6,50.2,4,0.8660254037844387,-0.4999999999999997
Mississippi,2012-04-01,3551,65.6,59.6,4,0.8660254037844387,-0.4999999999999997
Tennessee,2012-04-01,7032,59.9,53.0,4,0.8660254037844387,-0.4999999999999997
Arkansas,2012-04-01,3355,63.3,55.9,4,0.8660254037844387,-0.4999999999999997
Louisiana,2012-04-01,6366,68.4,62.7,4,0.8660254037844387,-0.4999999999999997
Oklahoma,2012-04-01,4182,62.0,54.4,4,0.8660254037844387,-0.4999999999999997
Texas,2012-04-01,26339,66.7,60.6,4,0.8660254037844387,-0.4999999999999997
Arizona,2012-04-01,5351,56.1,53.1,4,0.8660254037844387,-0.4999999999999997
Colorado,2012-04-01,3964,45.0,38.0,4,0.8660254037844387,-0.4999999999999997
Idaho,2012-04-01,1667,40.4,36.8,4,0.8660254037844387,-0.4999999999999997
Montana,2012-04-01,1098,42.1,35.0,4,0.8660254037844387,-0.4999999999999997
Nevada,2012-04-01,2458,46.2,43.1,4,0.8660254037844387,-0.4999999999999997
New Mexico,2012-04-01,1736,52.2,47.4,4,0.8660254037844387,-0.4999999999999997
Utah,2012-04-01,2186,46.1,41.4,4,0.8660254037844387,-0.4999999999999997
Wyoming,2012-04-01,1361,42.0,33.9,4,0.8660254037844387,-0.4999999999999997
California,2012-04-01,18948,52.3,51.4,4,0.8660254037844387,-0.4999999999999997
Oregon,2012-04-01,3661,42.1,41.1,4,0.8660254037844387,-0.4999999999999997
Washington,2012-04-01,7565,41.8,41.8,4,0.8660254037844387,-0.4999999999999997
Connecticut,2012-05-01,2184,55.6,51.3,5,0.4999999999999999,-0.8660254037844386
Maine,2012-05-01,879,48.0,44.4,5,0.4999999999999999,-0.8660254037844386
Massachusetts,2012-05-01,4140,54.6,50.3,5,0.4999999999999999,-0.8660254037844386
New Hampshire,2012-05-01,787,50.6,46.7,5,0.4999999999999999,-0.8660254037844386
Rhode Island,2012-05-01,592,55.4,50.9,5,0.4999999999999999,-0.8660254037844386
Vermont,2012-05-01,434,50.1,46.0,5,0.4999999999999999,-0.8660254037844386
New Jersey,2012-05-01,5976,58.8,54.5,5,0.4999999999999999,-0.8660254037844386
New York,2012-05-01,10703,52.2,48.6,5,0.4999999999999999,-0.8660254037844386
Pennsylvania,2012-05-01,11286,55.7,52.2,5,0.4999999999999999,-0.8660254037844386
Illinois,2012-05-01,11132,61.4,56.9,5,0.4999999999999999,-0.8660254037844386
Indiana,2012-05-01,8752,60.3,56.0,5,0.4999999999999999,-0.8660254037844386
Michigan,2012-05-01,8568,51.4,47.7,5,0.4999999999999999,-0.8660254037844386
Ohio,2012-05-01,12392,58.3,54.6,5,0.4999999999999999,-0.8660254037844386
Wisconsin,2012-05-01,5445,52.4,48.7,5,0.4999999999999999,-0.8660254037844386
Iowa,2012-05-01,3632,58.7,53.9,5,0.4999999999999999,-0.8660254037844386
Kansas,2012-05-01,3316,64.1,58.4,5,0.4999999999999999,-0.8660254037844386
Minnesota,2012-05-01,5308,51.9,47.8,5,0.4999999999999999,-0.8660254037844386
Missouri,2012-05-01,6592,64.2,59.3,5,0.4999999999999999,-0.8660254037844386
Nebraska,2012-05-01,2412,57.9,53.0,5,0.4999999999999999,-0.8660254037844386
North Dakota,2012-05-01,1068,50.4,47.5,5,0.4999999999999999,-0.8660254037844386
South Dakota,2012-05-01,861,54.2,50.3,5,0.4999999999999999,-0.8660254037844386
